year,state,state_fips,candidate,writein,candidatevotes,totalvotes,party_simplified
1988,MISSISSIPPI,28,"DUKAKIS, MICHAEL",False,363921,925140,DEMOCRAT
1988,MISSISSIPPI,28,"PAUL, RONALD """"RON""""",False,3329,925140,LIBERTARIAN
1988,MISSOURI,29,"BUSH, GEORGE H.W.",False,1084953,2093228,REPUBLICAN
1988,MISSOURI,29,"DUKAKIS, MICHAEL",False,1001619,2093228,DEMOCRAT
1988,MISSOURI,29,"FULANI, LENORA",False,6656,2093228,OTHER
1988,MONTANA,30,"BUSH, GEORGE H.W.",False,190412,365674,REPUBLICAN
1988,MONTANA,30,"DUKAKIS, MICHAEL",False,168936,365674,DEMOCRAT
1988,MONTANA,30,"PAUL, RONALD """"RON""""",False,5047,365674,LIBERTARIAN
1988,MONTANA,30,"FULANI, LENORA",False,1279,365674,OTHER
1988,NEBRASKA,31,"BUSH, GEORGE H.W.",False,397956,661465,REPUBLICAN
1988,NEBRASKA,31,"DUKAKIS, MICHAEL",False,259235,661465,DEMOCRAT
1988,NEBRASKA,31,"PAUL, RONALD """"RON""""",False,2534,661465,LIBERTARIAN
1988,NEBRASKA,31,"FULANI, LENORA",False,1740,661465,OTHER
1988,NEVADA,32,"BUSH, GEORGE H.W.",False,206040,343133,REPUBLICAN
1988,NEVADA,32,"DUKAKIS, MICHAEL",False,132738,343133,DEMOCRAT
1988,NEVADA,32,"PAUL, RONALD """"RON""""",False,3520,343133,LIBERTARIAN
1988,NEVADA,32,"FULANI, LENORA",False,835,343133,OTHER
1988,NEW HAMPSHIRE,33,"BUSH, GEORGE H.W.",False,281537,450525,REPUBLICAN
1988,NEW HAMPSHIRE,33,"DUKAKIS, MICHAEL",False,163696,450525,DEMOCRAT
1988,NEW HAMPSHIRE,33,"PAUL, RONALD """"RON""""",False,4502,450525,LIBERTARIAN
1988,NEW HAMPSHIRE,33,"FULANI, LENORA",False,790,450525,OTHER
1988,NEW JERSEY,34,"BUSH, GEORGE H.W.",False,1743192,3099553,REPUBLICAN
1988,NEW JERSEY,34,"DUKAKIS, MICHAEL",False,1320352,3099553,DEMOCRAT
1988,NEW JERSEY,34,"HERBERG G., LEWIN",False,9953,3099553,OTHER
1988,NEW JERSEY,34,"PAUL, RONALD """"RON""""",False,8421,3099553,LIBERTARIAN
1988,NEW JERSEY,34,"FULANI, LENORA",False,5139,3099553,OTHER
1988,NEW JERSEY,34,"MCCARTHY, EUGENE """"GENE""""",False,3454,3099553,OTHER
1988,NEW JERSEY,34,"KENOYER, WILLA",False,2587,3099553,OTHER
1988,NEW JERSEY,34,"DUKE, DAVID",False,2446,3099553,OTHER
1988,NEW JERSEY,34,"WARREN, JAMES """"MAC""""",False,2298,3099553,OTHER
1988,NEW JERSEY,34,"HOLMES, LARRY",False,1020,3099553,OTHER
1988,NEW JERSEY,34,"WINN, EDWARD",False,691,3099553,OTHER
1988,NEW MEXICO,35,"BUSH, GEORGE H.W.",False,270341,521294,REPUBLICAN
1988,NEW MEXICO,35,"DUKAKIS, MICHAEL",False,244497,521294,DEMOCRAT
1988,NEW MEXICO,35,"PAUL, RONALD """"RON""""",False,3368,521294,LIBERTARIAN
1988,NEW MEXICO,35,"FULANI, LENORA",False,2237,521294,OTHER
1988,NEW MEXICO,35,"WARREN, JAMES """"MAC""""",False,344,521294,OTHER
1988,NEW MEXICO,35,"HOLMES, LARRY",False,258,521294,OTHER
1988,NEW MEXICO,35,"DODGE, EARL",False,249,521294,OTHER
1988,NEW YORK,36,"MARRA, WILLIAM A.",False,20497,6485670,OTHER
1988,NEW YORK,36,"FULANI, LENORA",False,15845,6485670,OTHER
1988,NEW YORK,36,"PAUL, RONALD """"RON""""",False,12109,6485670,LIBERTARIAN
1988,NEW YORK,36,"HOLMES, LARRY",False,4179,6485670,OTHER
1988,NEW YORK,36,"WARREN, JAMES """"MAC""""",False,3287,6485670,OTHER
1988,NORTH CAROLINA,37,"BUSH, GEORGE H.W.",False,1237258,2134370,REPUBLICAN
1988,NORTH CAROLINA,37,"DUKAKIS, MICHAEL",False,890167,2134370,DEMOCRAT
1988,NORTH CAROLINA,37,"FULANI, LENORA",False,5682,2134370,OTHER
1988,NORTH CAROLINA,37,"PAUL, RONALD """"RON""""",True,1263,2134370,OTHER
1988,NORTH DAKOTA,38,"BUSH, GEORGE H.W.",False,166559,297261,REPUBLICAN
1988,NORTH DAKOTA,38,"DUKAKIS, MICHAEL",False,127739,297261,DEMOCRAT
1988,NORTH DAKOTA,38,"PAUL, RONALD """"RON""""",False,1315,297261,LIBERTARIAN
1988,NORTH DAKOTA,38,"LAROUCHE, LYNDON, JR.",False,905,297261,OTHER
1988,NORTH DAKOTA,38,"FULANI, LENORA",False,396,297261,OTHER
1988,NORTH DAKOTA,38,"WARREN, JAMES """"MAC""""",False,347,297261,OTHER
1988,OHIO,39,"BUSH, GEORGE H.W.",False,2416549,4385522,REPUBLICAN
1988,OHIO,39,"DUKAKIS, MICHAEL",False,1939629,4385522,DEMOCRAT
1988,OHIO,39,"FULANI, LENORA",False,12017,4385522,OTHER
1988,OHIO,39,"PAUL, RONALD """"RON""""",False,11926,4385522,LIBERTARIAN
1988,OHIO,39,"WINN, EDWARD",False,5401,4385522,OTHER
1988,OKLAHOMA,40,"BUSH, GEORGE H.W.",False,678367,1171036,REPUBLICAN
1988,OKLAHOMA,40,"DUKAKIS, MICHAEL",False,483423,1171036,DEMOCRAT
1988,OKLAHOMA,40,"PAUL, RONALD """"RON""""",False,6261,1171036,LIBERTARIAN
1988,OKLAHOMA,40,"FULANI, LENORA",False,2985,1171036,OTHER
1988,OREGON,41,"DUKAKIS, MICHAEL",False,616206,1197630,DEMOCRAT
1988,OREGON,41,"BUSH, GEORGE H.W.",False,560126,1197630,REPUBLICAN
1988,OREGON,41,"PAUL, RONALD """"RON""""",False,14811,1197630,LIBERTARIAN
1988,OREGON,41,"FULANI, LENORA",False,6487,1197630,OTHER
1988,PENNSYLVANIA,42,"BUSH, GEORGE H.W.",False,2300087,4536251,REPUBLICAN
1988,PENNSYLVANIA,42,"DUKAKIS, MICHAEL",False,2194944,4536251,DEMOCRAT
1988,PENNSYLVANIA,42,"MCCARTHY, EUGENE """"GENE""""",False,19158,4536251,OTHER
1988,PENNSYLVANIA,42,"PAUL, RONALD """"RON""""",False,12051,4536251,LIBERTARIAN
1988,PENNSYLVANIA,42,"FULANI, LENORA",False,4379,4536251,OTHER
1988,PENNSYLVANIA,42,"DUKE, DAVID",False,3444,4536251,OTHER
1988,PENNSYLVANIA,42,"WINN, EDWARD",False,2188,4536251,OTHER
1988,RHODE ISLAND,44,"DUKAKIS, MICHAEL",False,225123,404569,DEMOCRAT
1988,RHODE ISLAND,44,"BUSH, GEORGE H.W.",False,177761,404569,REPUBLICAN
1988,RHODE ISLAND,44,"PAUL, RONALD """"RON""""",False,825,404569,LIBERTARIAN
1988,RHODE ISLAND,44,"FULANI, LENORA",False,280,404569,OTHER
1988,RHODE ISLAND,44,"HERBERG G., LEWIN",False,195,404569,OTHER
1988,RHODE ISLAND,44,"DUKE, DAVID",False,159,404569,OTHER
1988,RHODE ISLAND,44,"WARREN, JAMES """"MAC""""",False,130,404569,OTHER
1988,RHODE ISLAND,44,"KENOYER, WILLA",False,96,404569,OTHER
1988,SOUTH CAROLINA,45,"BUSH, GEORGE H.W.",False,606443,986009,REPUBLICAN
1988,SOUTH CAROLINA,45,"DUKAKIS, MICHAEL",False,370554,986009,DEMOCRAT
1988,SOUTH CAROLINA,45,"PAUL, RONALD """"RON""""",False,4935,986009,LIBERTARIAN
1988,SOUTH CAROLINA,45,"FULANI, LENORA",False,4077,986009,OTHER
1988,SOUTH DAKOTA,46,"BUSH, GEORGE H.W.",False,165415,310975,REPUBLICAN
1988,SOUTH DAKOTA,46,"DUKAKIS, MICHAEL",False,145560,310975,DEMOCRAT
1988,TENNESSEE,47,"BUSH, GEORGE H.W.",False,947233,1627027,REPUBLICAN
1988,TENNESSEE,47,"DUKAKIS, MICHAEL",False,679794,1627027,DEMOCRAT
1988,TEXAS,48,"BUSH, GEORGE H.W.",False,3036829,5427140,REPUBLICAN
1988,TEXAS,48,"DUKAKIS, MICHAEL",False,2352748,5427140,DEMOCRAT
1988,TEXAS,48,"PAUL, RONALD """"RON""""",False,30355,5427140,LIBERTARIAN
1988,TEXAS,48,"FULANI, LENORA",False,7208,5427140,OTHER
1988,UTAH,49,"BUSH, GEORGE H.W.",False,428442,647008,REPUBLICAN
1988,UTAH,49,"DUKAKIS, MICHAEL",False,207343,647008,DEMOCRAT
1988,UTAH,49,"PAUL, RONALD """"RON""""",False,7473,647008,LIBERTARIAN
1988,UTAH,49,"DENNIS, DELMAR",False,2158,647008,OTHER
1988,UTAH,49,"FULANI, LENORA",False,455,647008,OTHER
1988,UTAH,49,"LAROUCHE, LYNDON, JR.",False,427,647008,OTHER
1988,UTAH,49,"YOUNGKEIT, LOUIE G.",False,372,647008,OTHER
1988,UTAH,49,"WARREN, JAMES """"MAC""""",False,209,647008,OTHER
1988,UTAH,49,"KENOYER, WILLA",False,129,647008,OTHER
1988,VERMONT,50,"BUSH, GEORGE H.W.",False,124331,242194,REPUBLICAN
1988,VERMONT,50,"DUKAKIS, MICHAEL",False,115775,242194,DEMOCRAT
1988,VERMONT,50,"PAUL, RONALD """"RON""""",False,1000,242194,LIBERTARIAN
1988,VERMONT,50,"LAROUCHE, LYNDON, JR.",False,275,242194,OTHER
1988,VERMONT,50,"FULANI, LENORA",False,205,242194,OTHER
1988,VERMONT,50,"DUKE, DAVID",False,189,242194,OTHER
1988,VERMONT,50,"HERBERG G., LEWIN",False,164,242194,OTHER
1988,VERMONT,50,"KENOYER, WILLA",False,142,242194,OTHER
1988,VERMONT,50,"WARREN, JAMES """"MAC""""",False,113,242194,OTHER
1988,VIRGINIA,51,"BUSH, GEORGE H.W.",False,1309162,2191609,REPUBLICAN
1988,VIRGINIA,51,"DUKAKIS, MICHAEL",False,859799,2191609,DEMOCRAT
1988,VIRGINIA,51,"FULANI, LENORA",False,14312,2191609,OTHER
1988,VIRGINIA,51,"PAUL, RONALD """"RON""""",False,8336,2191609,LIBERTARIAN
1988,WASHINGTON,53,"DUKAKIS, MICHAEL",False,933516,1865253,DEMOCRAT
1988,WASHINGTON,53,"BUSH, GEORGE H.W.",False,903835,1865253,REPUBLICAN
1988,WASHINGTON,53,"PAUL, RONALD """"RON""""",False,17240,1865253,LIBERTARIAN
1988,WASHINGTON,53,"LAROUCHE, LYNDON, JR.",False,4412,1865253,OTHER
1988,WASHINGTON,53,"FULANI, LENORA",False,3520,1865253,OTHER
1988,WASHINGTON,53,"HOLMES, LARRY",False,1440,1865253,OTHER
1988,WASHINGTON,53,"WARREN, JAMES """"MAC""""",False,1290,1865253,OTHER
1988,WEST VIRGINIA,54,"DUKAKIS, MICHAEL",False,341016,653311,DEMOCRAT
1988,WEST VIRGINIA,54,"BUSH, GEORGE H.W.",False,310065,653311,REPUBLICAN
1988,WEST VIRGINIA,54,"FULANI, LENORA",False,2230,653311,OTHER
1988,WISCONSIN,55,"DUKAKIS, MICHAEL",False,1126794,2174293,DEMOCRAT
1988,WISCONSIN,55,"BUSH, GEORGE H.W.",False,1047499,2174293,REPUBLICAN
1988,WYOMING,56,"BUSH, GEORGE H.W.",False,106867,176551,REPUBLICAN
1988,WYOMING,56,"DUKAKIS, MICHAEL",False,67113,176551,DEMOCRAT
1988,WYOMING,56,"PAUL, RONALD """"RON""""",False,2026,176551,LIBERTARIAN
1988,WYOMING,56,"FULANI, LENORA",False,545,176551,OTHER
1992,ALABAMA,1,"BUSH, GEORGE H.W.",False,804283,1683209,REPUBLICAN
1992,ALABAMA,1,"CLINTON, BILL",False,690080,1683209,DEMOCRAT
1992,ALABAMA,1,"PEROT, ROSS",False,183109,1683209,OTHER
1992,ALABAMA,1,"MARROU, ANDRE",False,5737,1683209,LIBERTARIAN
1992,ALASKA,2,"BUSH, GEORGE H.W.",False,102000,258141,REPUBLICAN
1992,ALASKA,2,"CLINTON, BILL",False,78294,258141,DEMOCRAT
1992,ALASKA,2,"PEROT, ROSS",False,73481,258141,OTHER
1992,ALASKA,2,"GRITZ, JAMES """"BO""""",False,1379,258141,OTHER
1992,ALASKA,2,"MARROU, ANDRE",False,1378,258141,LIBERTARIAN
1992,ALASKA,2,"LAROUCHE, LYNDON, JR.",False,469,258141,OTHER
1992,ALASKA,2,"HAGELIN, JOHN",False,433,258141,OTHER
1992,ALASKA,2,"PHILLIPS, HOWARD",False,377,258141,OTHER
1992,ALASKA,2,"FULANI, LENORA",False,330,258141,OTHER
1992,ARIZONA,4,"BUSH, GEORGE H.W.",False,572086,1486967,REPUBLICAN
1992,ARIZONA,4,"CLINTON, BILL",False,543050,1486967,DEMOCRAT
1992,ARIZONA,4,"PEROT, ROSS",False,353741,1486967,OTHER
1992,ARIZONA,4,"GRITZ, JAMES """"BO""""",False,8141,1486967,OTHER
1992,ARIZONA,4,"MARROU, ANDRE",False,6759,1486967,LIBERTARIAN
1992,ARIZONA,4,"HAGELIN, JOHN",False,2267,1486967,OTHER
1992,ARIZONA,4,"FULANI, LENORA",False,923,1486967,OTHER
1992,ARKANSAS,5,"CLINTON, BILL",False,505823,942279,DEMOCRAT
1992,ARKANSAS,5,"BUSH, GEORGE H.W.",False,337324,942279,REPUBLICAN
1992,ARKANSAS,5,"PEROT, ROSS",False,99132,942279,OTHER
1992,CALIFORNIA,6,"CLINTON, BILL",False,5121325,11127352,DEMOCRAT
1992,CALIFORNIA,6,"BUSH, GEORGE H.W.",False,3630574,11127352,REPUBLICAN
1992,CALIFORNIA,6,"PEROT, ROSS",False,2296006,11127352,OTHER
1992,CALIFORNIA,6,"MARROU, ANDRE",False,48139,11127352,LIBERTARIAN
1992,CALIFORNIA,6,"DANIELS, RON",False,18597,11127352,OTHER
1992,CALIFORNIA,6,"PHILLIPS, HOWARD",False,12711,11127352,OTHER
1992,COLORADO,8,"CLINTON, BILL",False,629681,1569139,DEMOCRAT
1992,COLORADO,8,"BUSH, GEORGE H.W.",False,562850,1569139,REPUBLICAN
1992,COLORADO,8,"PEROT, ROSS",False,366010,1569139,OTHER
1992,COLORADO,8,"MARROU, ANDRE",False,8669,1569139,LIBERTARIAN
1992,COLORADO,8,"FULANI, LENORA",False,1608,1569139,OTHER
1992,COLORADO,8,"GRITZ, JAMES """"BO""""",False,274,1569139,OTHER
1992,COLORADO,8,"HAGELIN, JOHN",False,47,1569139,OTHER
1992,CONNECTICUT,9,"CLINTON, BILL",False,682318,1616156,DEMOCRAT
1992,CONNECTICUT,9,"BUSH, GEORGE H.W.",False,578313,1616156,REPUBLICAN
1992,CONNECTICUT,9,"PEROT, ROSS",False,348771,1616156,OTHER
1992,CONNECTICUT,9,"MARROU, ANDRE",False,5391,1616156,LIBERTARIAN
1992,CONNECTICUT,9,"FULANI, LENORA",False,1363,1616156,OTHER
1992,DELAWARE,10,"CLINTON, BILL",False,126054,289620,DEMOCRAT
1992,DELAWARE,10,"BUSH, GEORGE H.W.",False,102313,289620,REPUBLICAN
1992,DELAWARE,10,"PEROT, ROSS",False,59213,289620,OTHER
1992,DELAWARE,10,"FULANI, LENORA",False,1105,289620,OTHER
1992,DELAWARE,10,"MARROU, ANDRE",False,935,289620,LIBERTARIAN
1992,DISTRICT OF COLUMBIA,11,"CLINTON, BILL",False,192619,226600,DEMOCRAT
1992,DISTRICT OF COLUMBIA,11,"BUSH, GEORGE H.W.",False,20698,226600,REPUBLICAN
1992,DISTRICT OF COLUMBIA,11,"PEROT, ROSS",False,9681,226600,OTHER
1992,DISTRICT OF COLUMBIA,11,"FULANI, LENORA",False,1459,226600,OTHER
1992,DISTRICT OF COLUMBIA,11,"DANIELS, RONALD",False,1446,226600,OTHER
1992,DISTRICT OF COLUMBIA,11,"MARROU, ANDRE",False,467,226600,LIBERTARIAN
1992,DISTRICT OF COLUMBIA,11,"HAGELIN, JOHN",False,230,226600,OTHER
1992,FLORIDA,12,"BUSH, GEORGE H.W.",False,2173310,5313154,REPUBLICAN
1992,FLORIDA,12,"CLINTON, BILL",False,2071698,5313154,DEMOCRAT
1992,FLORIDA,12,"PEROT, ROSS",False,1053067,5313154,OTHER
1992,FLORIDA,12,"MARROU, ANDRE",False,15079,5313154,LIBERTARIAN
1992,GEORGIA,13,"CLINTON, BILL",False,1008966,2320985,DEMOCRAT
1992,GEORGIA,13,"BUSH, GEORGE H.W.",False,995252,2320985,REPUBLICAN
1992,GEORGIA,13,"PEROT, ROSS",False,309657,2320985,OTHER
1992,GEORGIA,13,"MARROU, ANDRE",False,7110,2320985,LIBERTARIAN
1992,HAWAII,15,"CLINTON, BILL",False,179310,372842,DEMOCRAT
1992,HAWAII,15,"BUSH, GEORGE H.W.",False,136822,372842,REPUBLICAN
1992,HAWAII,15,"PEROT, ROSS",False,53003,372842,OTHER
1992,HAWAII,15,"GRITZ, JAMES """"BO""""",False,1452,372842,OTHER
1992,HAWAII,15,"MARROU, ANDRE",False,1119,372842,LIBERTARIAN
1992,HAWAII,15,"FULANI, LENORA",False,720,372842,OTHER
1992,HAWAII,15,"HAGELIN, JOHN",False,416,372842,OTHER
1992,IDAHO,16,"BUSH, GEORGE H.W.",False,202645,482114,REPUBLICAN
1992,IDAHO,16,"CLINTON, BILL",False,137013,482114,DEMOCRAT
1992,IDAHO,16,"PEROT, ROSS",False,130395,482114,OTHER
1992,IDAHO,16,"GRITZ, JAMES """"BO""""",False,10894,482114,OTHER
1992,IDAHO,16,"MARROU, ANDRE",False,1167,482114,LIBERTARIAN
1992,ILLINOIS,17,"CLINTON, BILL",False,2453350,5050135,DEMOCRAT
1992,ILLINOIS,17,"BUSH, GEORGE H.W.",False,1734096,5050135,REPUBLICAN
1992,ILLINOIS,17,"PEROT, ROSS",False,840515,5050135,OTHER
1992,ILLINOIS,17,"MARROU, ANDRE",False,9218,5050135,LIBERTARIAN
1992,ILLINOIS,17,"FULANI, LENORA",False,5267,5050135,OTHER
1992,ILLINOIS,17,"GRITZ, JAMES """"BO""""",False,3577,5050135,OTHER
1992,ILLINOIS,17,"HAGELIN, JOHN",False,2751,5050135,OTHER
1992,ILLINOIS,17,"WARREN, JAMES """"MAC""""",False,1361,5050135,OTHER
1992,INDIANA,18,"BUSH, GEORGE H.W.",False,989375,2304248,REPUBLICAN
1992,INDIANA,18,"CLINTON, BILL",False,848420,2304248,DEMOCRAT
1992,INDIANA,18,"PEROT, ROSS",False,455934,2304248,OTHER
1992,INDIANA,18,"MARROU, ANDRE",False,7936,2304248,LIBERTARIAN
1992,INDIANA,18,"FULANI, LENORA",False,2583,2304248,OTHER
1992,IOWA,19,"CLINTON, BILL",False,586353,1351901,DEMOCRAT
1992,IOWA,19,"BUSH, GEORGE H.W.",False,504891,1351901,REPUBLICAN
1992,IOWA,19,"PEROT, ROSS",False,253468,1351901,OTHER
1992,IOWA,19,"HAGELIN, JOHN",False,3079,1351901,OTHER
1992,IOWA,19,"GRITZ, JAMES """"BO""""",False,1177,1351901,OTHER
1992,IOWA,19,"MARROU, ANDRE",False,1076,1351901,LIBERTARIAN
1992,IOWA,19,"HERER, JACK",False,669,1351901,OTHER
1992,IOWA,19,"PHILLIPS, HOWARD",False,480,1351901,OTHER
1992,IOWA,19,"WARREN, JAMES """"MAC""""",False,273,1351901,OTHER
1992,IOWA,19,"LAROUCHE, LYNDON, JR.",False,238,1351901,OTHER
1992,IOWA,19,"FULANI, LENORA",False,197,1351901,OTHER
1992,KANSAS,20,"BUSH, GEORGE H.W.",False,449951,1157057,REPUBLICAN
1992,KANSAS,20,"CLINTON, BILL",False,390434,1157057,DEMOCRAT
1992,KANSAS,20,"PEROT, ROSS",False,312358,1157057,OTHER
1992,KANSAS,20,"MARROU, ANDRE",False,4314,1157057,LIBERTARIAN
1992,KENTUCKY,21,"CLINTON, BILL",False,665104,1492853,DEMOCRAT
1992,KENTUCKY,21,"BUSH, GEORGE H.W.",False,617178,1492853,REPUBLICAN
1992,KENTUCKY,21,"PEROT, ROSS",False,203944,1492853,OTHER
1992,KENTUCKY,21,"MARROU, ANDRE",False,4513,1492853,LIBERTARIAN
1992,KENTUCKY,21,"PHILLIPS, HOWARD",False,989,1492853,OTHER
1992,KENTUCKY,21,"HAGELIN, JOHN",False,695,1492853,OTHER
1992,KENTUCKY,21,"FULANI, LENORA",False,430,1492853,OTHER
1992,LOUISIANA,22,"CLINTON, BILL",False,815971,1788354,DEMOCRAT
1992,LOUISIANA,22,"BUSH, GEORGE H.W.",False,733386,1788354,REPUBLICAN
1992,LOUISIANA,22,"PEROT, ROSS",False,211478,1788354,OTHER
1992,LOUISIANA,22,"GRITZ, JAMES """"BO""""",False,18545,1788354,OTHER
1992,LOUISIANA,22,"MARROU, ANDRE",False,3155,1788354,LIBERTARIAN
1992,LOUISIANA,22,"PHILLIPS, HOWARD",False,1552,1788354,OTHER
1992,LOUISIANA,22,"FULANI, LENORA",False,1434,1788354,OTHER
1992,LOUISIANA,22,"LAROUCHE, LYNDON, JR.",False,1136,1788354,OTHER
1992,LOUISIANA,22,"HAGELIN, JOHN",False,889,1788354,OTHER
1992,LOUISIANA,22,"YIAMOUYIANNIS, JOHN",False,808,1788354,OTHER
1992,MAINE,23,"CLINTON, BILL",False,263420,679408,DEMOCRAT
1992,MAINE,23,"PEROT, ROSS",False,206820,679408,OTHER
1992,MAINE,23,"BUSH, GEORGE H.W.",False,206504,679408,REPUBLICAN
1992,MAINE,23,"MARROU, ANDRE",False,1681,679408,LIBERTARIAN
1992,MAINE,23,"FULANI, LENORA",False,519,679408,OTHER
1992,MAINE,23,"PHILLIPS, HOWARD",False,464,679408,OTHER
1992,MARYLAND,24,"CLINTON, BILL",False,988571,1984580,DEMOCRAT
1992,MARYLAND,24,"BUSH, GEORGE H.W.",False,707094,1984580,REPUBLICAN
1992,MARYLAND,24,"PEROT, ROSS",False,281414,1984580,OTHER
1992,MARYLAND,24,"MARROU, ANDRE",False,4715,1984580,LIBERTARIAN
1992,MARYLAND,24,"FULANI, LENORA",False,2786,1984580,OTHER
1992,MASSACHUSETTS,25,"CLINTON, BILL",False,1318639,2769456,DEMOCRAT
1992,MASSACHUSETTS,25,"BUSH, GEORGE H.W.",False,805039,2769456,REPUBLICAN
1992,MASSACHUSETTS,25,"PEROT, ROSS",False,630731,2769456,OTHER
1992,MASSACHUSETTS,25,"MARROU, ANDRE",False,9021,2769456,LIBERTARIAN
1992,MASSACHUSETTS,25,"FULANI, LENORA",False,3172,2769456,OTHER
1992,MASSACHUSETTS,25,"HAGELIN, JOHN",False,1812,2769456,OTHER
1992,MASSACHUSETTS,25,"LAROUCHE, LYNDON, JR.",False,1027,2769456,OTHER
1992,MASSACHUSETTS,25,"BRISBEN, J. QUINN",False,13,2769456,OTHER
1992,MASSACHUSETTS,25,"DODGE, EARL",False,2,2769456,OTHER
1992,MICHIGAN,26,"CLINTON, BILL",False,1871182,4273759,DEMOCRAT
1992,MICHIGAN,26,"BUSH, GEORGE H.W.",False,1554940,4273759,REPUBLICAN
1992,MICHIGAN,26,"PEROT, ROSS",False,824813,4273759,OTHER
1992,MICHIGAN,26,"MARROU, ANDRE",False,10175,4273759,LIBERTARIAN
1992,MICHIGAN,26,"PHILLIPS, HOWARD",False,8263,4273759,OTHER
1992,MICHIGAN,26,"HAGELIN, JOHN",False,2954,4273759,OTHER
1992,MICHIGAN,26,"HALYARD, HELEN",False,1432,4273759,OTHER
1992,MINNESOTA,27,"CLINTON, BILL",False,1020997,2345449,DEMOCRAT
1992,MINNESOTA,27,"BUSH, GEORGE H.W.",False,747841,2345449,REPUBLICAN
1992,MINNESOTA,27,"PEROT, ROSS",False,562506,2345449,OTHER
1992,MINNESOTA,27,"MARROU, ANDRE",False,3374,2345449,LIBERTARIAN
1992,MINNESOTA,27,"GRITZ, JAMES """"BO""""",False,3363,2345449,OTHER
1992,MINNESOTA,27,"HERER, JACK",False,2659,2345449,OTHER
1992,MINNESOTA,27,"HAGELIN, JOHN",False,1406,2345449,OTHER
1992,MINNESOTA,27,"WARREN, JAMES """"MAC""""",False,990,2345449,OTHER
1992,MINNESOTA,27,"FULANI, LENORA",False,958,2345449,OTHER
1992,MINNESOTA,27,"PHILLIPS, HOWARD",False,733,2345449,OTHER
1992,MINNESOTA,27,"LAROUCHE, LYNDON, JR.",False,622,2345449,OTHER
1992,MISSISSIPPI,28,"BUSH, GEORGE H.W.",False,487793,977483,REPUBLICAN
1992,MISSISSIPPI,28,"CLINTON, BILL",False,400258,977483,DEMOCRAT
1992,MISSISSIPPI,28,"PEROT, ROSS",False,85626,977483,OTHER
1992,MISSISSIPPI,28,"MARROU, ANDRE",False,2154,977483,LIBERTARIAN
1992,MISSISSIPPI,28,"PHILLIPS, HOWARD",False,1652,977483,OTHER
1992,MISSOURI,29,"CLINTON, BILL",False,1053873,2391270,DEMOCRAT
1992,MISSOURI,29,"BUSH, GEORGE H.W.",False,811159,2391270,REPUBLICAN
1992,MISSOURI,29,"PEROT, ROSS",False,518741,2391270,OTHER
1992,MISSOURI,29,"MARROU, ANDRE",False,7497,2391270,LIBERTARIAN
1992,MONTANA,30,"CLINTON, BILL",False,154507,406925,DEMOCRAT
1992,MONTANA,30,"BUSH, GEORGE H.W.",False,144207,406925,REPUBLICAN
1992,MONTANA,30,"PEROT, ROSS",False,107225,406925,OTHER
1992,MONTANA,30,"MARROU, ANDRE",False,986,406925,LIBERTARIAN
1992,NEBRASKA,31,"BUSH, GEORGE H.W.",False,343678,735986,REPUBLICAN
1992,NEBRASKA,31,"CLINTON, BILL",False,216864,735986,DEMOCRAT
1992,NEBRASKA,31,"PEROT, ROSS",False,174104,735986,OTHER
1992,NEBRASKA,31,"MARROU, ANDRE",False,1340,735986,LIBERTARIAN
1992,NEVADA,32,"CLINTON, BILL",False,189148,503781,DEMOCRAT
1992,NEVADA,32,"BUSH, GEORGE H.W.",False,175828,503781,REPUBLICAN
1992,NEVADA,32,"PEROT, ROSS",False,132580,503781,OTHER
1992,NEVADA,32,"GRITZ, JAMES """"BO""""",False,2892,503781,OTHER
1992,NEVADA,32,"MARROU, ANDRE",False,1835,503781,LIBERTARIAN
1992,NEVADA,32,"PHILLIPS, HOWARD",False,677,503781,OTHER
1992,NEVADA,32,"FULANI, LENORA",False,483,503781,OTHER
1992,NEVADA,32,"HAGELIN, JOHN",False,338,503781,OTHER
1992,NEW HAMPSHIRE,33,"CLINTON, BILL",False,209040,537215,DEMOCRAT
1992,NEW HAMPSHIRE,33,"BUSH, GEORGE H.W.",False,202484,537215,REPUBLICAN
1992,NEW HAMPSHIRE,33,"PEROT, ROSS",False,121337,537215,OTHER
1992,NEW HAMPSHIRE,33,"MARROU, ANDRE",False,3548,537215,LIBERTARIAN
1992,NEW HAMPSHIRE,33,"FULANI, LENORA",False,512,537215,OTHER
1992,NEW HAMPSHIRE,33,"HAGELIN, JOHN",False,294,537215,OTHER
1992,NEW JERSEY,34,"CLINTON, BILL",False,1436206,3343594,DEMOCRAT
1992,NEW JERSEY,34,"BUSH, GEORGE H.W.",False,1356865,3343594,REPUBLICAN
1992,NEW JERSEY,34,"PEROT, ROSS",False,521829,3343594,OTHER
1992,NEW JERSEY,34,"MARROU, ANDRE",False,6822,3343594,LIBERTARIAN
1992,NEW JERSEY,34,"BRADFORD, DREW",False,4749,3343594,OTHER
1992,NEW JERSEY,34,"FULANI, LENORA",False,3513,3343594,OTHER
1992,NEW JERSEY,34,"PHILLIPS, HOWARD",False,2670,3343594,OTHER
1992,NEW JERSEY,34,"LAROUCHE, LYNDON, JR.",False,2095,3343594,OTHER
1992,NEW JERSEY,34,"WARREN, JAMES """"MAC""""",False,2011,3343594,OTHER
